year,hpi real
2001.20833333329,134.058542035617
2001.29166666662,134.561040136097
2001.37499999996,135.105189424467
2001.45833333329,136.163725897952
2001.54166666662,137.697314915744
2001.62499999996,138.614686237955
2001.70833333329,138.565181722331
2001.79166666662,139.291930691368
2001.87499999996,139.718059801943
2001.95833333329,140.534329018197
2002.04166666662,140.678450602915
2002.12499999996,140.703456622065
2002.20833333329,141.128798538896
2002.29166666662,141.865965366899
2002.37499999996,143.745071468907
2002.45833333329,145.502790701421
2002.54166666662,146.949869029046
2002.62499999995,147.696985012592
2002.70833333329,148.355361990592
2002.79166666662,148.867573909331
2002.87499999995,149.464762597716
2002.95833333329,150.396128878144
2003.04166666662,150.325119050567
2003.12499999995,149.964532321544
2003.20833333329,150.209703030349
2003.29166666662,151.909147976577
2003.37499999995,153.732854736846
2003.45833333329,155.179887552182
2003.54166666662,156.664496440829
2003.62499999995,157.599302315308
2003.70833333329,158.372328008533
2003.79166666662,159.584490788986
2003.87499999995,160.932007848572
2003.95833333329,162.108595214049
2004.04166666662,162.566290122039
2004.12499999995,163.213550667623
2004.20833333329,164.510254218739
2004.29166666662,166.374206639044
2004.37499999995,167.844857432586
2004.45833333329,169.777435151362
2004.54166666662,172.101352860065
2004.62499999995,173.678281101014
2004.70833333329,174.770485818864
2004.79166666662,175.189926831975
2004.87499999995,176.440296429567
2004.95833333329,178.409358135767
2005.04166666662,179.6721939025
2005.12499999995,180.643143050638
2005.20833333329,182.176984387949
2005.29166666662,183.625290319855
2005.37499999995,186.614344976687
2005.45833333329,189.236790775561
2005.54166666662,190.645074070433
2005.62499999995,191.662668505622
2005.70833333329,191.165666108864
2005.79166666662,192.008491583597
2005.87499999995,194.561612231694
2005.95833333328,195.82438432055
2006.04166666662,195.120016910287
2006.12499999995,195.449799688597
2006.20833333328,195.712419304246
2006.29166666662,195.01695794427
2006.37499999995,194.827383803029
2006.45833333328,194.61835746016
2006.54166666662,194.10763196684
2006.62499999995,193.513813623366
2006.70833333328,194.250311343162
2006.79166666662,195.157532411623
2006.87499999995,194.999967536878
2006.95833333328,194.283827232697
2007.04166666662,193.15134272338
2007.12499999995,191.863698945705
